word,sentiment
buzz,Anticipation
buzz,Fear
buzz,Positive
buzzed,Negative
bye,Anticipation
bylaw,Trust
cab,Positive
cabal,Fear
cabal,Negative
cabinet,Positive
cabinet,Trust
cable,Surprise
cacophony,Anger
cacophony,Disgust
cacophony,Negative
cad,Anger
cad,Disgust
cad,Negative
cadaver,Disgust
cadaver,Fear
cadaver,Negative
cadaver,Sadness
cadaver,Surprise
cafe,Positive
cage,Negative
cage,Sadness
calamity,Sadness
calculating,Negative
calculation,Anticipation
calculator,Positive
calculator,Trust
calf,Joy
calf,Positive
calf,Trust
callous,Anger
callous,Disgust
callous,Negative
calls,Anticipation
calls,Negative
calls,Trust
calm,Positive
camouflage,Surprise
camouflaged,Surprise
campaigning,Anger
campaigning,Fear
campaigning,Negative
canary,Positive
cancel,Negative
cancel,Sadness
cancer,Anger
cancer,Disgust
cancer,Fear
cancer,Negative
cancer,Sadness
candid,Anticipation
candid,Joy
candid,Positive
candid,Surprise
candid,Trust
candidate,Positive
candied,Positive
cane,Anger
cane,Fear
canker,Anger
canker,Disgust
canker,Negative
cannibal,Disgust
cannibal,Fear
cannibal,Negative
cannibalism,Disgust
cannibalism,Negative
cannon,Anger
cannon,Fear
cannon,Negative
canons,Trust
cap,Anticipation
cap,Trust
capitalist,Positive
captain,Positive
captivate,Anticipation
captivate,Joy
captivate,Positive
captivate,Surprise
captivate,Trust
captivating,Positive
captive,Fear
captive,Negative
captive,Sadness
captivity,Negative
captivity,Sadness
captor,Fear
captor,Negative
capture,Negative
carcass,Disgust
carcass,Fear
carcass,Negative
carcass,Sadness
carcinoma,Fear
carcinoma,Negative
carcinoma,Sadness
cardiomyopathy,Fear
cardiomyopathy,Negative
cardiomyopathy,Sadness
career,Anticipation
career,Positive
careful,Positive
carefully,Positive
carelessness,Anger
carelessness,Disgust
carelessness,Negative
caress,Positive
caretaker,Positive
caretaker,Trust
caricature,Negative
caries,Disgust
caries,Negative
carnage,Anger
carnage,Disgust
carnage,Fear
carnage,Negative
carnage,Sadness
carnage,Surprise
carnal,Negative
carnivorous,Fear
carnivorous,Negative
carol,Joy
carol,Positive
carol,Trust
cartel,Negative
cartridge,Fear
cascade,Positive
case,Fear
case,Negative
case,Sadness
cash,Anger
cash,Anticipation
cash,Fear
cash,Joy
cash,Positive
cash,Trust
cashier,Trust
casket,Fear
casket,Negative
casket,Sadness
caste,Negative
casualty,Anger
casualty,Fear
casualty,Negative
casualty,Sadness
cataract,Anticipation
cataract,Fear
cataract,Negative
cataract,Sadness
catastrophe,Anger
catastrophe,Disgust
catastrophe,Fear
catastrophe,Negative
catastrophe,Sadness
catastrophe,Surprise
catch,Surprise
catechism,Disgust
categorical,Positive
cater,Positive
cathartic,Positive
cathedral,Joy
cathedral,Positive
cathedral,Trust
catheter,Negative
caution,Anger
caution,Anticipation
caution,Fear
caution,Negative
cautionary,Fear
cautious,Anticipation
cautious,Fear
cautious,Positive
cautious,Trust
cautiously,Fear
cautiously,Positive
cede,Negative
celebrated,Anticipation
celebrated,Joy
celebrated,Positive
celebrating,Anticipation
celebrating,Joy
celebrating,Positive
celebration,Anticipation
celebration,Joy
celebration,Positive
celebration,Surprise
celebration,Trust
celebrity,Anger
celebrity,Anticipation
celebrity,Disgust
celebrity,Joy
celebrity,Negative
celebrity,Positive
celebrity,Surprise
celebrity,Trust
celestial,Anticipation
celestial,Joy
celestial,Positive
cement,Anticipation
cement,Trust
cemetery,Fear
cemetery,Negative
cemetery,Sadness
censor,Anger
censor,Disgust
censor,Fear
censor,Negative
censor,Trust
censure,Negative
center,Positive
center,Trust
centurion,Positive
cerebral,Positive
ceremony,Joy
ceremony,Positive
ceremony,Surprise
certainty,Positive
certify,Trust
cess,Disgust
cess,Negative
cessation,Negative
chaff,Anger
chaff,Fear
chaff,Negative
chafing,Negative
chagrin,Disgust
chagrin,Negative
chagrin,Sadness
chairman,Positive
chairman,Trust
chairwoman,Positive
chairwoman,Trust
challenge,Anger
challenge,Fear
challenge,Negative
champion,Anticipation
champion,Joy
champion,Positive
champion,Trust
chance,Surprise
chancellor,Trust
change,Fear
changeable,Anticipation
changeable,Surprise
chant,Anger
chant,Anticipation
chant,Joy
chant,Positive
chant,Surprise
chaos,Anger
chaos,Fear
chaos,Negative
chaos,Sadness
chaotic,Anger
chaotic,Negative
chaplain,Trust
charade,Negative
chargeable,Fear
chargeable,Negative
chargeable,Sadness
charger,Positive
charitable,Anticipation
charitable,Joy
charitable,Positive
charitable,Trust
charity,Joy
charity,Positive
charm,Positive
charmed,Joy
charmed,Negative
charmed,Positive
charming,Positive
chart,Trust
chase,Negative
chasm,Fear
chastisement,Negative
chastity,Anticipation
chastity,Positive
chastity,Trust
chattering,Positive
chatty,Negative
cheap,Negative
cheat,Anger
cheat,Disgust
cheat,Negative
checklist,Positive
checklist,Trust
cheer,Anticipation
cheer,Joy
cheer,Positive
cheer,Surprise
cheer,Trust
cheerful,Joy
cheerful,Positive
cheerful,Surprise
cheerfulness,Anticipation
cheerfulness,Joy
cheerfulness,Positive
cheerfulness,Trust
cheering,Joy
cheering,Positive
cheery,Anticipation
cheery,Joy
cheery,Positive
cheesecake,Negative
chemist,Positive
chemist,Trust
cherish,Anticipation
cherish,Joy
cherish,Positive
cherish,Surprise
cherish,Trust
cherry,Positive
chicane,Anticipation
chicane,Negative
chicane,Surprise
chicane,Trust
chicken,Fear
chieftain,Positive
child,Anticipation
child,Joy
child,Positive
childhood,Joy
childhood,Positive
childish,Negative
chilly,Negative
chimera,Fear
chimera,Surprise
chirp,Joy
chirp,Positive
chisel,Positive
chivalry,Positive
chloroform,Negative
chocolate,Anticipation
chocolate,Joy
chocolate,Positive
chocolate,Trust
choice,Positive
choir,Joy
choir,Positive
choir,Trust
choke,Anger
choke,Negative
choke,Sadness
cholera,Disgust
cholera,Fear
cholera,Negative
cholera,Sadness
chop,Negative
choral,Joy
choral,Positive
chore,Negative
chorus,Positive
chosen,Positive
chowder,Positive
chronic,Negative
chronic,Sadness
chronicle,Positive
chronicle,Trust
chuckle,Anticipation
chuckle,Joy
chuckle,Positive
chuckle,Surprise
chuckle,Trust
church,Anticipation
church,Joy
church,Positive
church,Trust
cider,Positive
cigarette,Negative
circumcision,Positive
circumvention,Negative
circumvention,Positive
citizen,Positive
civil,Positive
civility,Positive
civilization,Positive
civilization,Trust
civilized,Joy
civilized,Positive
civilized,Trust
claimant,Anger
claimant,Disgust
clairvoyant,Positive
clamor,Anger
clamor,Anticipation
clamor,Disgust
clamor,Negative
clamor,Surprise
clan,Trust
clap,Anticipation
clap,Joy
clap,Positive
clap,Trust
clarify,Positive
clash,Anger
clash,Negative
clashing,Anger
clashing,Fear
clashing,Negative
classic,Positive
classical,Positive
classics,Joy
classics,Positive
classify,Positive
claw,Anger
claw,Fear
claw,Negative
clean,Joy
clean,Positive
clean,Trust
cleaning,Positive
cleanliness,Positive
cleanly,Positive
cleanse,Positive
cleansing,Positive
clearance,Positive
clearance,Trust
clearness,Positive
cleave,Fear
clerical,Positive
clerical,Trust
clever,Positive
cleverness,Positive
cliff,Fear
climax,Anticipation
climax,Joy
climax,Positive
climax,Surprise
climax,Trust
clock,Anticipation
cloister,Negative
closeness,Joy
closeness,Positive
closeness,Trust
closure,Anticipation
closure,Joy
closure,Positive
closure,Sadness
clothe,Positive
clouded,Negative
clouded,Sadness
cloudiness,Fear
cloudiness,Negative
cloudy,Sadness
clown,Anticipation
clown,Joy
clown,Positive
clown,Surprise
clue,Anticipation
clump,Negative
clumsy,Disgust
clumsy,Negative
coach,Trust
coalesce,Trust
coalition,Positive
coast,Positive
coax,Trust
cobra,Fear
cocaine,Negative
cocaine,Sadness
coerce,Anger
coerce,Disgust
coerce,Fear
coerce,Negative
coercion,Anger
coercion,Disgust
coercion,Fear
coercion,Negative
coercion,Sadness
coexist,Positive
coexist,Trust
coexisting,Trust
coffin,Fear
coffin,Negative
coffin,Sadness
cogent,Positive
cogent,Trust
cognitive,Positive
coherence,Positive
coherent,Positive
cohesion,Trust
cohesive,Positive
cohesive,Trust
coincidence,Surprise
cold,Negative
coldly,Negative
coldness,Anger
coldness,Disgust
coldness,Fear
coldness,Negative
coldness,Sadness
colic,Negative
collaborator,Trust
collapse,Disgust
collapse,Fear
collapse,Negative
collapse,Sadness
collateral,Trust
collectively,Positive
collectively,Trust
collision,Anger
collision,Negative
collusion,Anger
collusion,Disgust
collusion,Fear
collusion,Negative
collusion,Sadness
colonel,Positive
colonel,Trust
colossal,Positive
coma,Fear
coma,Negative
coma,Sadness
comatose,Fear
comatose,Negative
comatose,Sadness
combat,Anger
combat,Fear
combat,Negative
combatant,Anger
combatant,Fear
combatant,Negative
combative,Anger
combative,Fear
combative,Negative
comfort,Anticipation
comfort,Joy
comfort,Positive
comfort,Trust
coming,Anticipation
commandant,Positive
commandant,Trust
commanding,Positive
commanding,Trust
commemorate,Anticipation
commemorate,Joy
commemorate,Positive
commemorate,Sadness
commemoration,Anticipation
commemoration,Joy
commemoration,Positive
commemorative,Anticipation
commemorative,Positive
commend,Positive
commendable,Joy
commendable,Positive
commendable,Trust
commentator,Positive
commerce,Trust
commission,Trust
committal,Negative
committal,Sadness
committed,Positive
committed,Trust
committee,Trust
commodore,Positive
commodore,Trust
commonplace,Anticipation
commonplace,Trust
commonwealth,Positive
commonwealth,Trust
commotion,Anger
commotion,Negative
communicate,Positive
communicate,Trust
communication,Trust
communicative,Positive
communion,Joy
communion,Positive
communion,Trust
communism,Anger
communism,Fear
communism,Negative
communism,Sadness
communist,Negative
community,Positive
commutation,Positive
commute,Positive
compact,Trust
companion,Joy
companion,Positive
companion,Trust
compass,Trust
compassion,Fear
compassion,Positive
compassionate,Positive
compatibility,Positive
compatible,Positive
compelling,Positive
compensate,Anticipation
compensate,Joy
compensate,Positive
compensate,Surprise
compensate,Trust
compensatory,Positive
competence,Positive
competence,Trust
competency,Positive
competency,Trust
competent,Positive
competent,Trust
competition,Anticipation
competition,Negative
complacency,Positive
complain,Anger
complain,Negative
complain,Sadness
complaint,Anger
complaint,Negative
complement,Anticipation
complement,Joy
complement,Positive
complement,Surprise
complement,Trust
complementary,Positive
completely,Positive
completeness,Positive
completing,Anticipation
completing,Joy
completing,Positive
completion,Anticipation
completion,Joy
completion,Positive
complexed,Negative
complexity,Negative
compliance,Positive
compliance,Trust
compliant,Positive
complicate,Anger
complicate,Negative
complicated,Negative
complication,Negative
complicity,Negative
complicity,Positive
compliment,Anticipation
compliment,Joy
compliment,Positive
compliment,Surprise
compliment,Trust
composed,Positive
composer,Positive
compost,Disgust
compost,Negative
composure,Positive
comprehend,Positive
comprehensive,Positive
compress,Anger
comptroller,Trust
compulsion,Anger
compulsion,Negative
compulsory,Negative
comrade,Positive
comrade,Trust
conceal,Negative
conceal,Sadness
concealed,Anticipation
concealed,Fear
concealed,Negative
concealed,Surprise
concealment,Anger
concealment,Anticipation
concealment,Fear
concealment,Negative
conceit,Negative
conceited,Negative
concentric,Positive
concerned,Fear
concerned,Sadness
conciliation,Joy
conciliation,Positive
conciliation,Trust
concluding,Positive
concord,Positive
concord,Trust
concordance,Positive
concordance,Trust
concussion,Anger
concussion,Negative
concussion,Sadness
condemn,Anger
condemn,Negative
condemnation,Anger
condemnation,Anticipation
condemnation,Disgust
condemnation,Fear
condemnation,Negative
condemnation,Sadness
condescending,Negative
condescension,Anger
condescension,Disgust
condescension,Negative
condescension,Sadness
condolence,Positive
condolence,Sadness
condone,Positive
conducive,Positive
conductivity,Positive
confederate,Positive
confederate,Trust
confess,Negative
confess,Positive
confess,Trust
confession,Anticipation
confession,Fear
confession,Negative
confession,Sadness
confession,Surprise
confessional,Fear
confessional,Trust
confide,Trust
confidence,Fear
confidence,Joy
confidence,Positive
confidence,Trust
confident,Joy
confident,Positive
confident,Trust
confidential,Trust
confidentially,Trust
confine,Anger
confine,Fear
confine,Negative
confine,Sadness
confined,Anger
confined,Disgust
confined,Fear
confined,Negative
confined,Sadness
confinement,Anger
confinement,Fear
confinement,Negative
confinement,Sadness
confirmation,Trust
confirmed,Positive
confirmed,Trust
confiscate,Anger
confiscate,Negative
confiscate,Sadness
confiscation,Negative
conflagration,Anger
conflagration,Fear
conflagration,Negative
conflict,Anger
conflict,Fear
conflict,Negative
conflict,Sadness
conflicting,Negative
conformance,Positive
conformity,Trust
confound,Negative
confounded,Negative
confront,Anger
confuse,Negative
confusion,Anger
confusion,Fear
confusion,Negative
congenial,Positive
congestion,Negative
conglomerate,Trust
congratulatory,Joy
congratulatory,Positive
congregation,Positive
congregation,Trust
congress,Disgust
congress,Trust
congressman,Trust
congruence,Positive
congruence,Trust
conjecture,Anticipation
conjure,Anticipation
conjure,Surprise
conjuring,Negative
connective,Trust
connoisseur,Joy
connoisseur,Positive
connoisseur,Trust
conquest,Anger
conquest,Fear
conquest,Negative
conscience,Positive
conscience,Trust
conscientious,Positive
conscientious,Trust
consciousness,Positive
consecration,Anticipation
consecration,Joy
consecration,Positive
consecration,Sadness
consecration,Trust
consequent,Anticipation
conservation,Anticipation
conservation,Positive
conservation,Trust
conserve,Positive
considerable,Positive
considerate,Positive
considerate,Trust
consistency,Positive
consistency,Trust
console,Positive
console,Sadness
consonant,Positive
consort,Trust
conspiracy,Fear
conspirator,Anger
conspirator,Anticipation
conspirator,Disgust
conspirator,Fear
conspirator,Negative
conspire,Fear
conspire,Negative
constable,Trust
constancy,Positive
constancy,Trust
constant,Positive
constant,Trust
constantly,Trust
consternation,Anger
consternation,Fear
consternation,Negative
constipation,Disgust
constipation,Negative
constitute,Trust
constitutional,Positive
constitutional,Trust
constrain,Fear
constrain,Negative
constrained,Negative
constraint,Anger
constraint,Fear
constraint,Negative
constraint,Sadness
construct,Positive
consul,Trust
consult,Trust
consummate,Positive
contact,Positive
contagion,Anticipation
contagion,Disgust
contagion,Fear
contagion,Negative
contagious,Disgust
contagious,Fear
contagious,Negative
contaminate,Disgust
contaminate,Negative
contaminated,Disgust
contaminated,Fear
contaminated,Negative
contaminated,Sadness
contamination,Disgust
contamination,Negative
contemplation,Positive
contempt,Anger
contempt,Disgust
contempt,Fear
contempt,Negative
contemptible,Anger
contemptible,Disgust
contemptible,Negative
contemptuous,Anger
contemptuous,Negative
content,Joy
content,Positive
content,Trust
contentious,Anger
contentious,Disgust
contentious,Fear
contentious,Negative
contingent,Anticipation
continuation,Anticipation
continue,Anticipation
continue,Positive
continue,Trust
contour,Positive
contraband,Anger
contraband,Disgust
contraband,Fear
contraband,Negative
contracted,Negative
contradict,Anger
contradict,Negative
contradiction,Negative
contradictory,Negative
contrary,Negative
contrasted,Negative
contravene,Negative
contravention,Negative
contribute,Positive
contributor,Positive
contributor,Trust
controversial,Anger
controversial,Negative
controversy,Negative
convenience,Positive
convenient,Positive
convent,Positive
convent,Trust
convention,Positive
convergence,Anticipation
conversant,Positive
conversational,Positive
convert,Positive
conveyancing,Trust
convict,Anger
convict,Disgust
convict,Fear
convict,Negative
convict,Sadness
conviction,Negative
convince,Anticipation
convince,Positive
convince,Trust
convinced,Trust
convincing,Trust
cool,Positive
coolness,Positive
coop,Anger
coop,Disgust
coop,Negative
cooperate,Positive
cooperating,Positive
cooperating,Trust
cooperation,Positive
cooperation,Trust
cooperative,Positive
cooperative,Trust
cop,Fear
cop,Trust
copy,Negative
copycat,Anger
copycat,Disgust
copycat,Negative
core,Positive
coronation,Joy
coronation,Positive
coronation,Trust
coroner,Negative
corporal,Negative
corporation,Positive
corporation,Trust
corporeal,Positive
corpse,Disgust
corpse,Negative
corpse,Sadness
correction,Negative
corrective,Positive
correctness,Trust
correspondence,Anticipation
correspondence,Positive
corroborate,Positive
corroborate,Trust
corroboration,Trust
corrosion,Negative
corrosive,Fear
corrosive,Negative
corrupt,Negative
corrupting,Anger
corrupting,Disgust
corrupting,Fear
corrupting,Negative
corrupting,Sadness
corruption,Disgust
corruption,Negative
corse,Sadness
cosmopolitan,Positive
cosmopolitan,Trust
cosy,Positive
couch,Sadness
cough,Disgust
cough,Negative
council,Anticipation
council,Positive
council,Trust
counsel,Positive
counsel,Trust
counsellor,Anger
counsellor,Fear
counsellor,Negative
counsellor,Trust
counselor,Positive
counselor,Trust
count,Positive
count,Trust
countdown,Anticipation
countess,Positive
countryman,Trust
county,Trust
coup,Anger
coup,Surprise
courage,Positive
courageous,Fear
courageous,Positive
courier,Trust
coursing,Negative
court,Anger
court,Anticipation
court,Fear
courteous,Positive
courtesy,Positive
courtship,Anticipation
courtship,Joy
courtship,Positive
courtship,Trust
cove,Anticipation
cove,Disgust
cove,Fear
cove,Joy
cove,Positive
covenant,Positive
covenant,Trust
cover,Trust
covet,Negative
coward,Disgust
coward,Fear
coward,Negative
coward,Sadness
cowardice,Fear
cowardice,Negative
cowardly,Fear
cowardly,Negative
coy,Fear
